what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1345626876736
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1345626879622
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1345626881635
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1345626885894
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1345626886814
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1345626888468
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1345626890402
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1345626898998
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345626903943
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345626904021
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345626907656
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345626907796
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1345626913989
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345626916470
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345626916501
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1345626921384
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1345626922491
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1345626923958
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1345626927748
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.delete.line",1345626934035
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1345626934769
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345626972068
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345626992192
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1345626993986
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1345627004719
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1345627034125
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345627040833
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345627040895
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345627061956
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345627062049
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1345627084420
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1345627091627
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1345627097274
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1345627100129
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345627116758
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345627122811
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345627125229
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345627132670
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1345627136368
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1345627140814
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1345627141640
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1345627162201
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1345627163403
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1345627164198
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1345627166601
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1345627169455
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1345627184806
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345627186147
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1345627186163
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1345627186397
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345627193693
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345627195674
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345627195736
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1345627197000
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1345627203801
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1345627215127
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1345627217389
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1345627219979
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1345627222209
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1345627224627
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345627230368
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345627244346
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345627245625
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345627257606
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1345627260102
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1345627267746
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1345627269540
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1345627273143
