what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1345622003481
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1345622007490
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1345622008879
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1345622009737
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1345622010517
activated,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1345622011328
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345622022575
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345622032262
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345622032449
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345622033292
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345622035086
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345622091308
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1345622097970
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1345622098250
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1345622100700
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1345622115410
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1345622120480
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345622123398
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345622124599
executed,command,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.launchShortcut.debug",1345622124614
opened,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1345622124739
activated,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1345622124770
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345622133792
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345622169828
activated,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1345622182464
activated,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1345622183681
closed,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1345622183681
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1345622185411
closed,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1345622185411
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345622195960
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345622202840
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345622206740
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345622208081
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345622208128
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345622212325
executed,command,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.launchShortcut.run",1345622212387
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345622216902
opened,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1345622218090
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345622218137
activated,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1345622218152
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345622227211
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345622247023
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1345622258598
activated,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1345622259940
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1345622263013
closed,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1345622263013
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1345622265420
executed,command,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.stop",1345622265498
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1345622265983
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1345622266357
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1345622267762
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1345622267872
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1345622268372
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1345622274300
closed,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1345622274300
closed,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1345622274315
closed,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1345622274331
closed,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1345622274346
