what,kind,bundleId,bundleVersion,description,time
processors,sysinfo,,,"4",1345684011229
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1345684011229
java.runtime.version,sysinfo,,,"1.6.0_10-rc2-b32",1345684011229
java.specification.name,sysinfo,,,"Java Platform API Specification",1345684011229
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1345684011229
java.specification.version,sysinfo,,,"1.6",1345684011229
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1345684011229
java.version,sysinfo,,,"1.6.0_10-rc2",1345684011229
java.vm.info,sysinfo,,,"mixed mode",1345684011229
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1345684011229
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1345684011229
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1345684011229
java.vm.specification.version,sysinfo,,,"1.0",1345684011229
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1345684011229
java.vm.version,sysinfo,,,"11.0-b15",1345684011229
started,bundle,org.eclipse.jst.servlet.ui,1.1.501.v201108220630,"org.eclipse.jst.servlet.ui",1345684012209
started,bundle,org.eclipse.wst.dtd.core,1.1.501.v201107252021,"org.eclipse.wst.dtd.core",1345684013316
started,bundle,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui",1345684013361
started,bundle,org.eclipse.wst.html.ui,1.0.601.v201108152113,"org.eclipse.wst.html.ui",1345684013365
started,bundle,org.eclipse.wst.sse.core,1.1.601.v201108151912,"org.eclipse.wst.sse.core",1345684013381
started,bundle,org.eclipse.jst.jsf.common,1.2.3.v201104061039,"org.eclipse.jst.jsf.common",1345684013441
started,bundle,org.eclipse.jst.jsf.core,1.3.105.v201108261005,"org.eclipse.jst.jsf.core",1345684013464
started,bundle,org.eclipse.jst.jsp.core,1.2.401.v201108302147,"org.eclipse.jst.jsp.core",1345684013531
started,bundle,org.eclipse.wst.wsdl.validation,1.1.502.v201104071820,"org.eclipse.wst.wsdl.validation",1345684013682
started,bundle,org.eclipse.wst.xsd.core,1.1.600.v201104070312,"org.eclipse.wst.xsd.core",1345684013705
started,bundle,org.eclipse.wst.xsl.core,1.1.100.v201102270516,"org.eclipse.wst.xsl.core",1345684013785
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1345684015278
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345684031162
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345684084161
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1345684085900
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.100.v201101252155,"org.eclipse.jst.ws.jaxws.dom.integration",1345684085968
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1345684085989
started,bundle,org.eclipse.jst.j2ee.ejb,1.1.503.v201108102200,"org.eclipse.jst.j2ee.ejb",1345684086374
started,bundle,org.eclipse.jst.j2ee.jca,1.1.500.v201108102200,"org.eclipse.jst.j2ee.jca",1345684086389
started,bundle,org.eclipse.jst.jee.ejb,1.0.301.v201007070821,"org.eclipse.jst.jee.ejb",1345684086424
started,bundle,org.eclipse.jst.jee.web,1.0.301.v201007070907,"org.eclipse.jst.jee.web",1345684086453
started,bundle,org.eclipse.xsd,2.7.0.v20110606-0949,"org.eclipse.xsd",1345684086708
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1345684097301
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1345684097378
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1345684104945
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345684106284
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345684110340
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1345684113798
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1345684114351
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345684116834
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1345684118931
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345684119022
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1345684119031
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345684121283
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345684126666
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1345684127948
