what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345598648272
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345598649333
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345598649505
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345598657133
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345598657305
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1345598663685
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1345598665386
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345598666369
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345598667414
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1345598670066
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345598676462
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345598676555
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345598681345
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345598681532
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345598687507
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345598687647
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1345598689269
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1345598691750
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1345598691750
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1345598692920
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1345598692951
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345598696789
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345598696913
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345598701328
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345598701437
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345598704713
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345598704823
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345598708348
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345598708442
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1345598710064
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345598714495
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345598714619
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1345598716601
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1345598718488
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1345598718785
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1345598718831
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345598730812
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345598730953
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1345598736241
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1345598738597
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1345598739907
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1345598740812
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1345598743027
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345598745851
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345598746022
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1345598749517
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1345598751872
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1345598752683
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345598761653
