what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jst.j2ee.jca,1.1.500.v201108102200,"org.eclipse.jst.j2ee.jca",1345703456242
started,bundle,org.eclipse.jst.jee.ejb,1.0.301.v201007070821,"org.eclipse.jst.jee.ejb",1345703456288
started,bundle,org.eclipse.jst.jee.web,1.0.301.v201007070907,"org.eclipse.jst.jee.web",1345703456304
started,bundle,org.eclipse.xsd,2.7.0.v20110606-0949,"org.eclipse.xsd",1345703456444
started,bundle,org.eclipse.jst.servlet.ui,1.1.501.v201108220630,"org.eclipse.jst.servlet.ui",1345703456710
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1345703463636
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1345703463667
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345703469642
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345703473277
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345703477380
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345703485757
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345703494930
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345703630213
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345703632678
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345709292595
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345709293921
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345709322812
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345709323889
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345710936114
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345710938033
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345710958843
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345710960013
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345711139171
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345711141511
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345711504077
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345711504655
